Count,Hate Speech,Offensive Language,Neither Count,Class,Tweet,preprocessed_tweet,final_text
3,0,3,0,1,"katys grand exit tonight from firehouse gtgtgtgt

hasta la bye bye bitches","['katys', 'grand', 'exit', 'tonight', 'firehouse', 'gtgtgtgt', 'hasta', 'la', 'bye', 'bye', 'bitch']",katys grand exit tonight firehouse gtgtgtgt hasta la bye bye bitch
3,1,2,0,1,kawasaki dating a faggot smh,"['kawasaki', 'dating', 'faggot', 'smh']",kawasaki dating faggot smh
3,0,3,0,1,kayci and i greet each other by saying hey cunt like it makes me lol,"['kayci', 'greet', 'saying', 'hey', 'cunt', 'like', 'make', 'lol']",kayci greet saying hey cunt like make lol
3,0,3,0,1,keep dem poo hoes off ya tl b,"['keep', 'dem', 'poo', 'hoe', 'ya', 'tl', 'b']",keep dem poo hoe ya tl b
3,1,2,0,1,keep doing your thing kid people why soon realize your a lying faggot,"['keep', 'thing', 'kid', 'people', 'soon', 'realize', 'lying', 'faggot']",keep thing kid people soon realize lying faggot
3,1,2,0,1,keep it g i never fucked a squirter bitch,"['keep', 'g', 'never', 'fucked', 'squirter', 'bitch']",keep g never fucked squirter bitch
3,0,3,0,1,keep it real keep it real keep it real keep it real nigga say he fucked my bitch and he couldnt wait to squeal,"['keep', 'real', 'keep', 'real', 'keep', 'real', 'keep', 'real', 'nigga', 'say', 'fucked', 'bitch', 'couldnt', 'wait', 'squeal']",keep real keep real keep real keep real nigga say fucked bitch couldnt wait squeal
3,0,3,0,1,keep it realer than the next bitch no need for u to ever sweat the next bitch indeed,"['keep', 'realer', 'next', 'bitch', 'need', 'u', 'ever', 'sweat', 'next', 'bitch', 'indeed']",keep realer next bitch need u ever sweat next bitch indeed
3,0,0,3,2,keep those away frm charlie day rt jhonenv just once in my life id like for someones favorite part of my body to be my disgusting knees,"['keep', 'away', 'frm', 'charlie', 'day', 'rt', 'jhonenv', 'life', 'id', 'like', 'someone', 'favorite', 'part', 'body', 'disgusting', 'knee']",keep away frm charlie day rt jhonenv life id like someone favorite part body disgusting knee
3,0,3,0,1,keep to myself this year bitches reckless,"['keep', 'year', 'bitch', 'reckless']",keep year bitch reckless
3,0,3,0,1,kenny lee gotta be da only light skin nicca dat eat chitlins,"['kenny', 'lee', 'got', 'ta', 'da', 'light', 'skin', 'nicca', 'dat', 'eat', 'chitlins']",kenny lee got ta da light skin nicca dat eat chitlins
3,0,1,2,2,kentucky fried cater to da white folk no colored menu,"['kentucky', 'fried', 'cater', 'da', 'white', 'folk', 'colored', 'menu']",kentucky fried cater da white folk colored menu
3,0,2,1,1,ketchup on tha beat hoe,"['ketchup', 'tha', 'beat', 'hoe']",ketchup tha beat hoe
3,0,3,0,1,kevin hart  bitch,"['kevin', 'hart', 'bitch']",kevin hart bitch
3,0,0,3,2,khloees new backpack that we colored last night  httptcotyndjcsq,"['khloees', 'new', 'backpack', 'colored', 'last', 'night', 'httptcotyndjcsq']",khloees new backpack colored last night httptcotyndjcsq
3,0,3,0,1,"khole kardashian pregnant by french montana
guess she put in work and popped that pussy lmao","['khole', 'kardashian', 'pregnant', 'french', 'montana', 'guess', 'put', 'work', 'popped', 'pussy', 'lmao']",khole kardashian pregnant french montana guess put work popped pussy lmao
3,2,1,0,0,kick dem fucc niccas out da spot,"['kick', 'dem', 'fucc', 'niccas', 'da', 'spot']",kick dem fucc niccas da spot
3,0,3,0,1,kick down your door and smack that bitch rt lowkei make me wanna ride past ya house and sit,"['kick', 'door', 'smack', 'bitch', 'rt', 'lowkei', 'make', 'wan', 'na', 'ride', 'past', 'ya', 'house', 'sit']",kick door smack bitch rt lowkei make wan na ride past ya house sit
3,0,3,0,1,kick that bitch right in the pussy,"['kick', 'bitch', 'right', 'pussy']",kick bitch right pussy
3,0,3,0,1,kicking bitches out the house like pam,"['kicking', 'bitch', 'house', 'like', 'pam']",kicking bitch house like pam
3,0,3,0,1,kicking niccas tf outcha mentions like httptcobelunzglt,"['kicking', 'niccas', 'tf', 'outcha', 'mention', 'like', 'httptcobelunzglt']",kicking niccas tf outcha mention like httptcobelunzglt
6,0,6,0,1,kids a bitch,"['kid', 'bitch']",kid bitch
3,0,3,0,1,kids dont put up with your mother calling you a thot she mad because hoe wasnt a cool thing to be called back in her sluttish day,"['kid', 'dont', 'put', 'mother', 'calling', 'thot', 'mad', 'hoe', 'wasnt', 'cool', 'thing', 'called', 'back', 'sluttish', 'day']",kid dont put mother calling thot mad hoe wasnt cool thing called back sluttish day
4,0,4,0,1,kierstens a bitch squid hands squid hands,"['kierstens', 'bitch', 'squid', 'hand', 'squid', 'hand']",kierstens bitch squid hand squid hand
3,0,2,1,1,kill her body with fourplay her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex,"['kill', 'body', 'fourplay', 'pussy', 'weak', 'teasing', 'impossible', 'hold', 'back', 'orgasm', 'heated', 'sex']",kill body fourplay pussy weak teasing impossible hold back orgasm heated sex
3,0,1,2,2,kill la kill was trash,"['kill', 'la', 'kill', 'trash']",kill la kill trash
3,0,3,0,1,killt dat bitch simonsamuels shmoney bitch simonsamuels devontracy thatwayimove httpstcolnqdazijjk,"['killt', 'dat', 'bitch', 'simonsamuels', 'shmoney', 'bitch', 'simonsamuels', 'devontracy', 'thatwayimove', 'httpstcolnqdazijjk']",killt dat bitch simonsamuels shmoney bitch simonsamuels devontracy thatwayimove httpstcolnqdazijjk
3,1,2,0,1,killin these niccas n i hate all my ex hoes,"['killin', 'niccas', 'n', 'hate', 'ex', 'hoe']",killin niccas n hate ex hoe
3,0,0,3,2,killing it at home  nba pacers indiana paulgeorge hoosiers basketball hashtag winning httptcoqwepnux,"['killing', 'home', 'nba', 'pacer', 'indiana', 'paulgeorge', 'hoosier', 'basketball', 'hashtag', 'winning', 'httptcoqwepnux']",killing home nba pacer indiana paulgeorge hoosier basketball hashtag winning httptcoqwepnux
3,0,3,0,1,kim k is alright but honestly so many niggas been in that id rather not and miley got unfollowed that bitch is just strange,"['kim', 'k', 'alright', 'honestly', 'many', 'nigga', 'id', 'rather', 'miley', 'got', 'unfollowed', 'bitch', 'strange']",kim k alright honestly many nigga id rather miley got unfollowed bitch strange
3,2,1,0,0,kim kardashian look like a tranny with all that surgery,"['kim', 'kardashian', 'look', 'like', 'tranny', 'surgery']",kim kardashian look like tranny surgery
3,0,3,0,1,kinda rt peachpapayya u mad friend rt vianawf fat fucking funky nasty ass hoes,"['kinda', 'rt', 'peachpapayya', 'u', 'mad', 'friend', 'rt', 'vianawf', 'fat', 'fucking', 'funky', 'nasty', 'as', 'hoe']",kinda rt peachpapayya u mad friend rt vianawf fat fucking funky nasty as hoe
3,0,3,0,1,kinda just wanna cruise and see if i see that colorful ass bitch walking around best believe there will be one less clown on this earth,"['kinda', 'wan', 'na', 'cruise', 'see', 'see', 'colorful', 'as', 'bitch', 'walking', 'around', 'best', 'believe', 'one', 'le', 'clown', 'earth']",kinda wan na cruise see see colorful as bitch walking around best believe one le clown earth
3,0,3,0,1,kinda want to spit my gum into some bitches hair,"['kinda', 'want', 'spit', 'gum', 'bitch', 'hair']",kinda want spit gum bitch hair
4,0,1,3,2,king ti vs tip and that troubleman albums all trash,"['king', 'ti', 'v', 'tip', 'troubleman', 'album', 'trash']",king ti v tip troubleman album trash
3,2,1,0,0,kip tokuda yellow guy working to niggerize the seattle pd died too bad theres another pos hiding in the wings to replace him,"['kip', 'tokuda', 'yellow', 'guy', 'working', 'niggerize', 'seattle', 'pd', 'died', 'bad', 'there', 'another', 'po', 'hiding', 'wing', 'replace']",kip tokuda yellow guy working niggerize seattle pd died bad there another po hiding wing replace
3,0,3,0,1,kirk hinrich going fucking dumb out that bitch,"['kirk', 'hinrich', 'going', 'fucking', 'dumb', 'bitch']",kirk hinrich going fucking dumb bitch
6,0,6,0,1,kiss imo this conductor its  am have some courtesy you bitch,"['kiss', 'imo', 'conductor', 'courtesy', 'bitch']",kiss imo conductor courtesy bitch
3,0,3,0,1,kiss imik this bitch just added another  seconds to her story i think its a new record,"['kiss', 'imik', 'bitch', 'added', 'another', 'second', 'story', 'think', 'new', 'record']",kiss imik bitch added another second story think new record
3,1,2,0,1,kissing that bitch but she sucking me,"['kissing', 'bitch', 'sucking']",kissing bitch sucking
3,1,0,2,2,knock em down wit sum chunky,"['knock', 'em', 'wit', 'sum', 'chunky']",knock em wit sum chunky
3,0,3,0,1,knockin a dent in dis big bitch fwm everywhere emmanuel httptcocwhqmvt,"['knockin', 'dent', 'dis', 'big', 'bitch', 'fwm', 'everywhere', 'emmanuel', 'httptcocwhqmvt']",knockin dent dis big bitch fwm everywhere emmanuel httptcocwhqmvt
3,0,2,1,1,know that karmas too real hope you doin cool but still stupid ass bitch i aint fuckin with yoooou,"['know', 'karma', 'real', 'hope', 'doin', 'cool', 'still', 'stupid', 'as', 'bitch', 'aint', 'fuckin', 'yoooou']",know karma real hope doin cool still stupid as bitch aint fuckin yoooou
3,0,3,0,1,know that the bad bitch got ittt,"['know', 'bad', 'bitch', 'got', 'ittt']",know bad bitch got ittt
3,0,2,1,1,"know why birds dont wear pants
cause their peckers in the way","['know', 'bird', 'dont', 'wear', 'pant', 'cause', 'pecker', 'way']",know bird dont wear pant cause pecker way
3,2,1,0,0,know why the ultimate warrior died god loves fag toosoon  he was an antigay crusader so a little light jokes are necessary,"['know', 'ultimate', 'warrior', 'died', 'god', 'love', 'fag', 'toosoon', 'antigay', 'crusader', 'little', 'light', 'joke', 'necessary']",know ultimate warrior died god love fag toosoon antigay crusader little light joke necessary
3,0,3,0,1,know you didnt see it but i know you bitches heard it,"['know', 'didnt', 'see', 'know', 'bitch', 'heard']",know didnt see know bitch heard
3,0,3,0,1,know you dont like me cause youre bitch most likely does,"['know', 'dont', 'like', 'cause', 'youre', 'bitch', 'likely']",know dont like cause youre bitch likely
3,0,3,0,1,knowing what you want doesnt make you a bitch it makes you a woman who wont settle for anything less than what she deserves,"['knowing', 'want', 'doesnt', 'make', 'bitch', 'make', 'woman', 'wont', 'settle', 'anything', 'le', 'deserves']",knowing want doesnt make bitch make woman wont settle anything le deserves
3,0,3,0,1,known to take a nigga bitch real quick,"['known', 'take', 'nigga', 'bitch', 'real', 'quick']",known take nigga bitch real quick
3,1,2,0,1,kobe bryant is such a bitch grow up pussy,"['kobe', 'bryant', 'bitch', 'grow', 'pussy']",kobe bryant bitch grow pussy
3,0,2,1,1,kobe aint no hoe,"['kobe', 'aint', 'hoe']",kobe aint hoe
3,0,3,0,1,kobe is fat amp im white rt jwill some people just retarded lol rt thetrackmamba yall really think kobe fat tho give me a break,"['kobe', 'fat', 'amp', 'im', 'white', 'rt', 'jwill', 'people', 'retarded', 'lol', 'rt', 'thetrackmamba', 'yall', 'really', 'think', 'kobe', 'fat', 'tho', 'give', 'break']",kobe fat amp im white rt jwill people retarded lol rt thetrackmamba yall really think kobe fat tho give break
3,1,2,0,1,kobe to dwight you a soft muthafucka and you a bitch ass nigga lmaooo,"['kobe', 'dwight', 'soft', 'muthafucka', 'bitch', 'as', 'nigga', 'lmaooo']",kobe dwight soft muthafucka bitch as nigga lmaooo
3,0,2,1,1,krakin this bitch ipem at  who sippin wit me elements httptcolgcmhsnp,"['krakin', 'bitch', 'ipem', 'sippin', 'wit', 'element', 'httptcolgcmhsnp']",krakin bitch ipem sippin wit element httptcolgcmhsnp
3,0,3,0,1,kratataaaaa swag bitch,"['kratataaaaa', 'swag', 'bitch']",kratataaaaa swag bitch
6,0,6,0,1,kyles a bitch,"['kyles', 'bitch']",kyles bitch
3,0,3,0,1,l niggas will rock anything a bad bitch post post on these social sites i just want a nigga to sniff a fart off my ass crack like dope,"['l', 'nigga', 'rock', 'anything', 'bad', 'bitch', 'post', 'post', 'social', 'site', 'want', 'nigga', 'sniff', 'fart', 'as', 'crack', 'like', 'dope']",l nigga rock anything bad bitch post post social site want nigga sniff fart as crack like dope
3,0,0,3,2,"la mquina

una vez en japn  japoneses crearon una mquina que atrapaba ladrones primero la mquina la httptcokhzlpfgct","['la', 'mquina', 'una', 'vez', 'en', 'japn', 'japoneses', 'crearon', 'una', 'mquina', 'que', 'atrapaba', 'ladrones', 'primero', 'la', 'mquina', 'la', 'httptcokhzlpfgct']",la mquina una vez en japn japoneses crearon una mquina que atrapaba ladrones primero la mquina la httptcokhzlpfgct
3,0,3,0,1,"la is the only place where you will see some of the baddest bitches in the world 

at the bus stop","['la', 'place', 'see', 'baddest', 'bitch', 'world', 'bus', 'stop']",la place see baddest bitch world bus stop
3,0,2,1,1,literally algatsby fat hoes hold a nigga down,"['literally', 'algatsby', 'fat', 'hoe', 'hold', 'nigga']",literally algatsby fat hoe hold nigga
3,0,1,2,2,lmao joe was calling whitehouse offering advice yeah the president cares what a disgraced former redneck house guy from fl says morningjoe,"['lmao', 'joe', 'calling', 'whitehouse', 'offering', 'advice', 'yeah', 'president', 'care', 'disgraced', 'former', 'redneck', 'house', 'guy', 'fl', 'say', 'morningjoe']",lmao joe calling whitehouse offering advice yeah president care disgraced former redneck house guy fl say morningjoe
3,0,3,0,1,lmao rt sbabylife rt humbltonbanks yes amp no rt channymaraj is it ok to beat a bitch up over some tweets or nah httptcogmcyhdtb,"['lmao', 'rt', 'sbabylife', 'rt', 'humbltonbanks', 'yes', 'amp', 'rt', 'channymaraj', 'ok', 'beat', 'bitch', 'tweet', 'nah', 'httptcogmcyhdtb']",lmao rt sbabylife rt humbltonbanks yes amp rt channymaraj ok beat bitch tweet nah httptcogmcyhdtb
3,0,3,0,1,lmao rt iggyazalea post away about this bitch ive seen all the memes the word has to offer in regards to me i honestly dont care,"['lmao', 'rt', 'iggyazalea', 'post', 'away', 'bitch', 'ive', 'seen', 'meme', 'word', 'offer', 'regard', 'honestly', 'dont', 'care']",lmao rt iggyazalea post away bitch ive seen meme word offer regard honestly dont care
3,1,2,0,1,lmao rt sagaciousq you a bitch and rihanna always gonna be badder than kamehameha chrisbrown,"['lmao', 'rt', 'sagaciousq', 'bitch', 'rihanna', 'always', 'gon', 'na', 'badder', 'kamehameha', 'chrisbrown']",lmao rt sagaciousq bitch rihanna always gon na badder kamehameha chrisbrown
3,0,3,0,1,lmao did u really just call me a hoe lol camerondurant vroomdet opea yeah you hoe,"['lmao', 'u', 'really', 'call', 'hoe', 'lol', 'camerondurant', 'vroomdet', 'opea', 'yeah', 'hoe']",lmao u really call hoe lol camerondurant vroomdet opea yeah hoe
3,0,3,0,1,lmao what a comeback somethinzfuckee beyyourmaster traybonmartin says the twat with the sides of her head shaved like a damn asshole,"['lmao', 'comeback', 'somethinzfuckee', 'beyyourmaster', 'traybonmartin', 'say', 'twat', 'side', 'head', 'shaved', 'like', 'damn', 'asshole']",lmao comeback somethinzfuckee beyyourmaster traybonmartin say twat side head shaved like damn asshole
3,0,3,0,1,lmao twitter little bitch ass site  i need to start using this hoe more,"['lmao', 'twitter', 'little', 'bitch', 'as', 'site', 'need', 'start', 'using', 'hoe']",lmao twitter little bitch as site need start using hoe
3,0,3,0,1,lmaoo rt pacdagoat tyga wife hoes and teenagers his life sucks,"['lmaoo', 'rt', 'pacdagoat', 'tyga', 'wife', 'hoe', 'teenager', 'life', 'suck']",lmaoo rt pacdagoat tyga wife hoe teenager life suck
3,0,3,0,1,lmaoo beans rt shamargothoes this bitch is so stupid smh httptcootoniryex,"['lmaoo', 'bean', 'rt', 'shamargothoes', 'bitch', 'stupid', 'smh', 'httptcootoniryex']",lmaoo bean rt shamargothoes bitch stupid smh httptcootoniryex
3,0,3,0,1,"lmaooo  gasp that bitch

yall do too much from behind a phone","['lmaooo', 'gasp', 'bitch', 'yall', 'much', 'behind', 'phone']",lmaooo gasp bitch yall much behind phone
3,0,3,0,1,lmaooooooo rt dontcallmekyrie record scratches rt chinitaaah damn twitter famous bitches out hea strippin  httptcoblrndzya,"['lmaooooooo', 'rt', 'dontcallmekyrie', 'record', 'scratch', 'rt', 'chinitaaah', 'damn', 'twitter', 'famous', 'bitch', 'hea', 'strippin', 'httptcoblrndzya']",lmaooooooo rt dontcallmekyrie record scratch rt chinitaaah damn twitter famous bitch hea strippin httptcoblrndzya
